,filter_interaction,example_no,motif1,motif1_qval,motif2,motif2_qval,mean_distance,mean_distance_bg,num_obs,num_obs_bg,pval,adjusted_pval,TF1,TF2,TF_Interaction,TF1_Family,TF2_Family,Family_Interaction
269,filter56$\longleftrightarrow$filter71,9618,M1605_1.02,0.00911555,M4459_1.02,0.025375400000000003,198.0,132.0,218.0,269.0,5.273672381723098e-06,8.742759995325323e-06,SOX1,EGR1,SOX1$\longleftrightarrow$EGR1,Sox,C2H2 ZF,Sox$\longleftrightarrow$C2H2 ZF
270,filter56$\longleftrightarrow$filter101,9648,M1605_1.02,0.00911555,M1110_1.02,0.00439645,6.0,60.0,210.0,434.0,5.40536756573556e-10,2.202981429159576e-09,SOX1,HHEX,SOX1$\longleftrightarrow$HHEX,Sox,Homeodomain,Sox$\longleftrightarrow$Homeodomain
271,filter56$\longleftrightarrow$filter130,9677,M1605_1.02,0.00911555,M0891_1.02,0.040161,66.0,84.0,235.0,430.0,1.5282108017421192e-13,1.2100236273495431e-12,SOX1,TLX2,SOX1$\longleftrightarrow$TLX2,Sox,Homeodomain,Sox$\longleftrightarrow$Homeodomain
272,filter56$\longleftrightarrow$filter133,9680,M1605_1.02,0.00911555,M0609_1.02,0.00486299,78.0,420.0,257.0,383.0,1.1799523943869885e-25,1.015077965225347e-23,SOX1,DNMT1,SOX1$\longleftrightarrow$DNMT1,Sox,CxxC,Sox$\longleftrightarrow$CxxC
273,filter56$\longleftrightarrow$filter138,9685,M1605_1.02,0.00911555,M0607_1.02,0.047259300000000004,162.0,498.0,217.0,373.0,5.136605021576918e-12,3.1685685627285515e-11,SOX1,KDM2B,SOX1$\longleftrightarrow$KDM2B,Sox,CxxC,Sox$\longleftrightarrow$CxxC
274,filter56$\longleftrightarrow$filter161,9708,M1605_1.02,0.00911555,M4459_1.02,0.0224206,126.0,396.0,197.0,282.0,1.1169337005979766e-06,2.1086595308442227e-06,SOX1,EGR1,SOX1$\longleftrightarrow$EGR1,Sox,C2H2 ZF,Sox$\longleftrightarrow$C2H2 ZF
275,filter57$\longleftrightarrow$filter71,9760,M0404_1.02,0.046704,M4459_1.02,0.025375400000000003,114.0,6.0,312.0,231.0,0.0017395228025076667,0.002000325534820052,ZNF202,EGR1,ZNF202$\longleftrightarrow$EGR1,C2H2 ZF,C2H2 ZF,C2H2 ZF$\longleftrightarrow$C2H2 ZF
276,filter57$\longleftrightarrow$filter90,9779,M0404_1.02,0.046704,M0607_1.02,0.0174315,90.0,18.0,311.0,342.0,0.002581193125744465,0.0029062390234328387,ZNF202,KDM2B,ZNF202$\longleftrightarrow$KDM2B,C2H2 ZF,CxxC,CxxC$\longleftrightarrow$C2H2 ZF
277,filter57$\longleftrightarrow$filter99,9788,M0404_1.02,0.046704,M0891_1.02,0.0105249,222.0,162.0,77.0,307.0,9.70459937754301e-06,1.52692732667916e-05,ZNF202,TLX2,TLX2$\longleftrightarrow$ZNF202,C2H2 ZF,Homeodomain,Homeodomain$\longleftrightarrow$C2H2 ZF
278,filter57$\longleftrightarrow$filter101,9790,M0404_1.02,0.046704,M1110_1.02,0.00439645,42.0,168.0,265.0,360.0,1.5366418642195918e-07,3.5675645906717436e-07,ZNF202,HHEX,ZNF202$\longleftrightarrow$HHEX,C2H2 ZF,Homeodomain,Homeodomain$\longleftrightarrow$C2H2 ZF
279,filter57$\longleftrightarrow$filter102,9791,M0404_1.02,0.046704,M4604_1.02,0.0389065,60.0,390.0,191.0,223.0,0.0005435909214053645,0.0006626770979828706,ZNF202,ZNF263,ZNF202$\longleftrightarrow$ZNF263,C2H2 ZF,C2H2 ZF,C2H2 ZF$\longleftrightarrow$C2H2 ZF
280,filter57$\longleftrightarrow$filter130,9819,M0404_1.02,0.046704,M0891_1.02,0.040161,114.0,360.0,303.0,358.0,3.41215478502672e-09,1.1541858321721623e-08,ZNF202,TLX2,TLX2$\longleftrightarrow$ZNF202,C2H2 ZF,Homeodomain,Homeodomain$\longleftrightarrow$C2H2 ZF
281,filter57$\longleftrightarrow$filter133,9822,M0404_1.02,0.046704,M0609_1.02,0.00486299,198.0,36.0,346.0,318.0,1.492237430898497e-17,2.240467803089582e-16,ZNF202,DNMT1,DNMT1$\longleftrightarrow$ZNF202,C2H2 ZF,CxxC,CxxC$\longleftrightarrow$C2H2 ZF
282,filter57$\longleftrightarrow$filter135,9824,M0404_1.02,0.046704,M1110_1.02,0.027917599999999997,96.0,6.0,285.0,302.0,0.020794811963983157,0.021816046961555167,ZNF202,HHEX,ZNF202$\longleftrightarrow$HHEX,C2H2 ZF,Homeodomain,Homeodomain$\longleftrightarrow$C2H2 ZF
283,filter57$\longleftrightarrow$filter160,9849,M0404_1.02,0.046704,M1605_1.02,0.013323500000000002,102.0,306.0,192.0,323.0,3.071108565524396e-06,5.258385456731657e-06,ZNF202,SOX1,ZNF202$\longleftrightarrow$SOX1,C2H2 ZF,Sox,Sox$\longleftrightarrow$C2H2 ZF
284,filter57$\longleftrightarrow$filter174,9863,M0404_1.02,0.046704,M1007_1.02,0.0111757,78.0,78.0,220.0,337.0,0.00046677891359242317,0.0005745387787953142,ZNF202,HOXA11,ZNF202$\longleftrightarrow$HOXA11,C2H2 ZF,Homeodomain,Homeodomain$\longleftrightarrow$C2H2 ZF
285,filter57$\longleftrightarrow$filter197,9886,M0404_1.02,0.046704,M1110_1.02,0.00768872,78.0,144.0,217.0,370.0,2.602188819595578e-06,4.536016983993825e-06,ZNF202,HHEX,ZNF202$\longleftrightarrow$HHEX,C2H2 ZF,Homeodomain,Homeodomain$\longleftrightarrow$C2H2 ZF
286,filter59$\longleftrightarrow$filter101,10071,M0408_1.02,0.0484739,M1110_1.02,0.00439645,174.0,186.0,149.0,307.0,2.201669996398961e-06,3.897617129331419e-06,ZKSCAN1,HHEX,ZKSCAN1$\longleftrightarrow$HHEX,C2H2 ZF,Homeodomain,Homeodomain$\longleftrightarrow$C2H2 ZF
287,filter59$\longleftrightarrow$filter130,10100,M0408_1.02,0.0484739,M0891_1.02,0.040161,42.0,162.0,178.0,302.0,3.123359179235388e-09,1.0678466452745694e-08,ZKSCAN1,TLX2,TLX2$\longleftrightarrow$ZKSCAN1,C2H2 ZF,Homeodomain,Homeodomain$\longleftrightarrow$C2H2 ZF
288,filter59$\longleftrightarrow$filter133,10103,M0408_1.02,0.0484739,M0609_1.02,0.00486299,174.0,120.0,188.0,261.0,3.6589035643334805e-17,5.108021949681347e-16,ZKSCAN1,DNMT1,ZKSCAN1$\longleftrightarrow$DNMT1,C2H2 ZF,CxxC,CxxC$\longleftrightarrow$C2H2 ZF
289,filter59$\longleftrightarrow$filter160,10130,M0408_1.02,0.0484739,M1605_1.02,0.013323500000000002,288.0,66.0,126.0,267.0,0.0020887142246051034,0.002379519462032228,ZKSCAN1,SOX1,ZKSCAN1$\longleftrightarrow$SOX1,C2H2 ZF,Sox,Sox$\longleftrightarrow$C2H2 ZF
290,filter60$\longleftrightarrow$filter101,10210,M0607_1.02,0.00445174,M1110_1.02,0.00439645,42.0,372.0,190.0,336.0,7.107070024268332e-08,1.7953812608925476e-07,KDM2B,HHEX,KDM2B$\longleftrightarrow$HHEX,CxxC,Homeodomain,Homeodomain$\longleftrightarrow$CxxC
291,filter60$\longleftrightarrow$filter117,10226,M0607_1.02,0.00445174,M1605_1.02,0.0443084,6.0,216.0,102.0,211.0,0.0004168203176436415,0.000516844203763035,KDM2B,SOX1,SOX1$\longleftrightarrow$KDM2B,CxxC,Sox,Sox$\longleftrightarrow$CxxC
292,filter60$\longleftrightarrow$filter130,10239,M0607_1.02,0.00445174,M0891_1.02,0.040161,54.0,126.0,208.0,329.0,5.963708983705137e-14,5.021947103274476e-13,KDM2B,TLX2,TLX2$\longleftrightarrow$KDM2B,CxxC,Homeodomain,Homeodomain$\longleftrightarrow$CxxC
293,filter60$\longleftrightarrow$filter133,10242,M0607_1.02,0.00445174,M0609_1.02,0.00486299,42.0,18.0,234.0,299.0,8.137385939085852e-22,2.3546635858282064e-20,KDM2B,DNMT1,DNMT1$\longleftrightarrow$KDM2B,CxxC,CxxC,CxxC$\longleftrightarrow$CxxC
294,filter60$\longleftrightarrow$filter135,10244,M0607_1.02,0.00445174,M1110_1.02,0.027917599999999997,6.0,138.0,200.0,271.0,2.4315964026227657e-06,4.269041009127558e-06,KDM2B,HHEX,KDM2B$\longleftrightarrow$HHEX,CxxC,Homeodomain,Homeodomain$\longleftrightarrow$CxxC
295,filter63$\longleftrightarrow$filter71,10591,M0891_1.02,0.016186199999999998,M4459_1.02,0.025375400000000003,162.0,276.0,237.0,271.0,8.618198154023368e-06,1.3674837848582444e-05,TLX2,EGR1,TLX2$\longleftrightarrow$EGR1,Homeodomain,C2H2 ZF,Homeodomain$\longleftrightarrow$C2H2 ZF
296,filter63$\longleftrightarrow$filter101,10621,M0891_1.02,0.016186199999999998,M1110_1.02,0.00439645,180.0,144.0,206.0,440.0,4.4365448307656095e-08,1.1836984238329367e-07,TLX2,HHEX,HHEX$\longleftrightarrow$TLX2,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
297,filter63$\longleftrightarrow$filter102,10622,M0891_1.02,0.016186199999999998,M4604_1.02,0.0389065,210.0,108.0,167.0,262.0,1.168140237985585e-06,2.198811577473753e-06,TLX2,ZNF263,TLX2$\longleftrightarrow$ZNF263,Homeodomain,C2H2 ZF,Homeodomain$\longleftrightarrow$C2H2 ZF
298,filter63$\longleftrightarrow$filter133,10653,M0891_1.02,0.016186199999999998,M0609_1.02,0.00486299,6.0,294.0,263.0,380.0,4.780641374866373e-20,1.0077338739205077e-18,TLX2,DNMT1,TLX2$\longleftrightarrow$DNMT1,Homeodomain,CxxC,Homeodomain$\longleftrightarrow$CxxC
299,filter63$\longleftrightarrow$filter138,10658,M0891_1.02,0.016186199999999998,M0607_1.02,0.047259300000000004,204.0,354.0,225.0,386.0,3.320470707871005e-11,1.7674010473500683e-10,TLX2,KDM2B,TLX2$\longleftrightarrow$KDM2B,Homeodomain,CxxC,Homeodomain$\longleftrightarrow$CxxC
300,filter63$\longleftrightarrow$filter160,10680,M0891_1.02,0.016186199999999998,M1605_1.02,0.013323500000000002,282.0,42.0,168.0,389.0,0.0012077619146485634,0.0014164724297444284,TLX2,SOX1,SOX1$\longleftrightarrow$TLX2,Homeodomain,Sox,Sox$\longleftrightarrow$Homeodomain
301,filter63$\longleftrightarrow$filter161,10681,M0891_1.02,0.016186199999999998,M4459_1.02,0.0224206,432.0,414.0,215.0,282.0,6.791624086690546e-05,9.326030831723903e-05,TLX2,EGR1,TLX2$\longleftrightarrow$EGR1,Homeodomain,C2H2 ZF,Homeodomain$\longleftrightarrow$C2H2 ZF
302,filter67$\longleftrightarrow$filter71,11125,M1605_1.02,0.019599000000000002,M4459_1.02,0.025375400000000003,258.0,198.0,251.0,235.0,2.67112181274132e-08,7.497513871213067e-08,SOX1,EGR1,SOX1$\longleftrightarrow$EGR1,Sox,C2H2 ZF,Sox$\longleftrightarrow$C2H2 ZF
303,filter67$\longleftrightarrow$filter101,11155,M1605_1.02,0.019599000000000002,M1110_1.02,0.00439645,156.0,210.0,226.0,383.0,3.303761718123325e-09,1.1246923581589888e-08,SOX1,HHEX,SOX1$\longleftrightarrow$HHEX,Sox,Homeodomain,Sox$\longleftrightarrow$Homeodomain
304,filter67$\longleftrightarrow$filter102,11156,M1605_1.02,0.019599000000000002,M4604_1.02,0.0389065,48.0,390.0,177.0,221.0,1.3674257558404445e-06,2.5379103095277747e-06,SOX1,ZNF263,SOX1$\longleftrightarrow$ZNF263,Sox,C2H2 ZF,Sox$\longleftrightarrow$C2H2 ZF
305,filter67$\longleftrightarrow$filter130,11184,M1605_1.02,0.019599000000000002,M0891_1.02,0.040161,84.0,348.0,262.0,380.0,8.532979296941603e-14,7.000121933547713e-13,SOX1,TLX2,SOX1$\longleftrightarrow$TLX2,Sox,Homeodomain,Sox$\longleftrightarrow$Homeodomain
306,filter67$\longleftrightarrow$filter133,11187,M1605_1.02,0.019599000000000002,M0609_1.02,0.00486299,48.0,24.0,282.0,336.0,1.73001315839988e-30,5.113011861289513e-28,SOX1,DNMT1,SOX1$\longleftrightarrow$DNMT1,Sox,CxxC,Sox$\longleftrightarrow$CxxC
307,filter67$\longleftrightarrow$filter138,11192,M1605_1.02,0.019599000000000002,M0607_1.02,0.047259300000000004,6.0,12.0,250.0,337.0,2.3863207476847363e-16,2.9670542733908267e-15,SOX1,KDM2B,SOX1$\longleftrightarrow$KDM2B,Sox,CxxC,Sox$\longleftrightarrow$CxxC
308,filter67$\longleftrightarrow$filter161,11215,M1605_1.02,0.019599000000000002,M4459_1.02,0.0224206,144.0,234.0,232.0,249.0,2.930577263881575e-05,4.273031347198833e-05,SOX1,EGR1,SOX1$\longleftrightarrow$EGR1,Sox,C2H2 ZF,Sox$\longleftrightarrow$C2H2 ZF
309,filter67$\longleftrightarrow$filter197,11251,M1605_1.02,0.019599000000000002,M1110_1.02,0.00768872,144.0,6.0,196.0,390.0,1.3748720421847055e-05,2.1130940175151706e-05,SOX1,HHEX,SOX1$\longleftrightarrow$HHEX,Sox,Homeodomain,Sox$\longleftrightarrow$Homeodomain
310,filter68$\longleftrightarrow$filter71,11256,M0891_1.02,0.020540799999999998,M4459_1.02,0.025375400000000003,162.0,96.0,129.0,199.0,3.658496609337852e-06,6.184277592948688e-06,TLX2,EGR1,TLX2$\longleftrightarrow$EGR1,Homeodomain,C2H2 ZF,Homeodomain$\longleftrightarrow$C2H2 ZF
311,filter68$\longleftrightarrow$filter101,11286,M0891_1.02,0.020540799999999998,M1110_1.02,0.00439645,30.0,228.0,136.0,311.0,8.801661639914484e-07,1.6958649515646372e-06,TLX2,HHEX,HHEX$\longleftrightarrow$TLX2,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
312,filter68$\longleftrightarrow$filter102,11287,M0891_1.02,0.020540799999999998,M4604_1.02,0.0389065,36.0,432.0,97.0,189.0,1.7098934019008998e-06,3.1011912810544533e-06,TLX2,ZNF263,TLX2$\longleftrightarrow$ZNF263,Homeodomain,C2H2 ZF,Homeodomain$\longleftrightarrow$C2H2 ZF
313,filter69$\longleftrightarrow$filter101,11416,M1592_1.02,8.324540000000001e-05,M1110_1.02,0.00439645,144.0,96.0,174.0,412.0,7.364067225836709e-07,1.4424508295285075e-06,SOX3,HHEX,SOX3$\longleftrightarrow$HHEX,Sox,Homeodomain,Sox$\longleftrightarrow$Homeodomain
314,filter69$\longleftrightarrow$filter102,11417,M1592_1.02,8.324540000000001e-05,M4604_1.02,0.0389065,30.0,42.0,133.0,247.0,2.8212107818950078e-05,4.123009145441602e-05,SOX3,ZNF263,SOX3$\longleftrightarrow$ZNF263,Sox,C2H2 ZF,Sox$\longleftrightarrow$C2H2 ZF
315,filter69$\longleftrightarrow$filter130,11445,M1592_1.02,8.324540000000001e-05,M0891_1.02,0.040161,84.0,42.0,197.0,412.0,7.35832549387053e-09,2.3250070771375116e-08,SOX3,TLX2,SOX3$\longleftrightarrow$TLX2,Sox,Homeodomain,Sox$\longleftrightarrow$Homeodomain
316,filter69$\longleftrightarrow$filter133,11448,M1592_1.02,8.324540000000001e-05,M0609_1.02,0.00486299,390.0,240.0,210.0,356.0,5.53846163337438e-20,1.1447352843526396e-18,SOX3,DNMT1,SOX3$\longleftrightarrow$DNMT1,Sox,CxxC,Sox$\longleftrightarrow$CxxC
317,filter69$\longleftrightarrow$filter160,11475,M1592_1.02,8.324540000000001e-05,M1605_1.02,0.013323500000000002,96.0,246.0,138.0,369.0,0.0011073959182137847,0.0013054967435831395,SOX3,SOX1,SOX3$\longleftrightarrow$SOX1,Sox,Sox,Sox$\longleftrightarrow$Sox
318,filter69$\longleftrightarrow$filter161,11476,M1592_1.02,8.324540000000001e-05,M4459_1.02,0.0224206,234.0,48.0,169.0,267.0,5.707046867140599e-05,7.925623986958344e-05,SOX3,EGR1,SOX3$\longleftrightarrow$EGR1,Sox,C2H2 ZF,Sox$\longleftrightarrow$C2H2 ZF
319,filter71$\longleftrightarrow$filter72,11644,M4459_1.02,0.025375400000000003,M0607_1.02,0.00078501,246.0,246.0,175.0,236.0,9.674282113952831e-09,2.9983680592708734e-08,EGR1,KDM2B,EGR1$\longleftrightarrow$KDM2B,C2H2 ZF,CxxC,CxxC$\longleftrightarrow$C2H2 ZF
320,filter71$\longleftrightarrow$filter73,11645,M4459_1.02,0.025375400000000003,M1605_1.02,0.00441184,180.0,102.0,177.0,284.0,7.021221380609473e-07,1.3838110002773964e-06,EGR1,SOX1,SOX1$\longleftrightarrow$EGR1,C2H2 ZF,Sox,Sox$\longleftrightarrow$C2H2 ZF
321,filter71$\longleftrightarrow$filter76,11648,M4459_1.02,0.025375400000000003,M0891_1.02,0.013793000000000001,312.0,84.0,169.0,233.0,4.211910347458344e-10,1.7524850504522756e-09,EGR1,TLX2,TLX2$\longleftrightarrow$EGR1,C2H2 ZF,Homeodomain,Homeodomain$\longleftrightarrow$C2H2 ZF
322,filter71$\longleftrightarrow$filter79,11651,M4459_1.02,0.025375400000000003,M0891_1.02,0.0344966,294.0,252.0,187.0,196.0,1.4287385544400093e-09,5.275724847775578e-09,EGR1,TLX2,TLX2$\longleftrightarrow$EGR1,C2H2 ZF,Homeodomain,Homeodomain$\longleftrightarrow$C2H2 ZF
323,filter71$\longleftrightarrow$filter80,11652,M4459_1.02,0.025375400000000003,M0747_1.02,0.0218267,396.0,162.0,92.0,218.0,8.006061792553111e-05,0.00010876352832136811,EGR1,FOXK2,FOXK2$\longleftrightarrow$EGR1,C2H2 ZF,Forkhead,Forkhead$\longleftrightarrow$C2H2 ZF
324,filter71$\longleftrightarrow$filter81,11653,M4459_1.02,0.025375400000000003,M1605_1.02,0.00109332,570.0,180.0,228.0,264.0,2.192499947494874e-06,3.88354331267456e-06,EGR1,SOX1,SOX1$\longleftrightarrow$EGR1,C2H2 ZF,Sox,Sox$\longleftrightarrow$C2H2 ZF
325,filter71$\longleftrightarrow$filter83,11655,M4459_1.02,0.025375400000000003,M0931_1.02,0.000539375,318.0,78.0,143.0,256.0,3.1258563148191183e-06,5.34350196029498e-06,EGR1,LHX5,LHX5$\longleftrightarrow$EGR1,C2H2 ZF,Homeodomain,Homeodomain$\longleftrightarrow$C2H2 ZF
326,filter71$\longleftrightarrow$filter90,11662,M4459_1.02,0.025375400000000003,M0607_1.02,0.0174315,84.0,174.0,396.0,261.0,1.4486155722969505e-09,5.330570366036061e-09,EGR1,KDM2B,EGR1$\longleftrightarrow$KDM2B,C2H2 ZF,CxxC,CxxC$\longleftrightarrow$C2H2 ZF
327,filter71$\longleftrightarrow$filter91,11663,M4459_1.02,0.025375400000000003,M0891_1.02,0.013369799999999998,156.0,66.0,160.0,247.0,2.3106171287087542e-06,4.072366733488353e-06,EGR1,TLX2,TLX2$\longleftrightarrow$EGR1,C2H2 ZF,Homeodomain,Homeodomain$\longleftrightarrow$C2H2 ZF
328,filter71$\longleftrightarrow$filter92,11664,M4459_1.02,0.025375400000000003,M1582_1.02,0.030343799999999997,42.0,42.0,198.0,276.0,6.209376312990821e-07,1.2360503317229382e-06,EGR1,HMG20B,EGR1$\longleftrightarrow$HMG20B,C2H2 ZF,Sox,Sox$\longleftrightarrow$C2H2 ZF
329,filter71$\longleftrightarrow$filter95,11667,M4459_1.02,0.025375400000000003,M1605_1.02,0.00788173,462.0,66.0,196.0,251.0,8.85798704153909e-06,1.4027349628467126e-05,EGR1,SOX1,SOX1$\longleftrightarrow$EGR1,C2H2 ZF,Sox,Sox$\longleftrightarrow$C2H2 ZF
330,filter71$\longleftrightarrow$filter99,11671,M4459_1.02,0.025375400000000003,M0891_1.02,0.0105249,6.0,48.0,108.0,216.0,1.3338751043266573e-05,2.0560408993083537e-05,EGR1,TLX2,TLX2$\longleftrightarrow$EGR1,C2H2 ZF,Homeodomain,Homeodomain$\longleftrightarrow$C2H2 ZF
331,filter71$\longleftrightarrow$filter100,11672,M4459_1.02,0.025375400000000003,M1605_1.02,0.00800558,456.0,150.0,241.0,197.0,7.131369654959563e-07,1.40204753624066e-06,EGR1,SOX1,SOX1$\longleftrightarrow$EGR1,C2H2 ZF,Sox,Sox$\longleftrightarrow$C2H2 ZF
332,filter71$\longleftrightarrow$filter101,11673,M4459_1.02,0.025375400000000003,M1110_1.02,0.00439645,246.0,96.0,334.0,265.0,2.2607533217765131e-13,1.7133280531463432e-12,EGR1,HHEX,HHEX$\longleftrightarrow$EGR1,C2H2 ZF,Homeodomain,Homeodomain$\longleftrightarrow$C2H2 ZF
333,filter71$\longleftrightarrow$filter102,11674,M4459_1.02,0.025375400000000003,M4604_1.02,0.0389065,66.0,54.0,247.0,154.0,5.21118652232863e-05,7.278282887482241e-05,EGR1,ZNF263,EGR1$\longleftrightarrow$ZNF263,C2H2 ZF,C2H2 ZF,C2H2 ZF$\longleftrightarrow$C2H2 ZF
334,filter71$\longleftrightarrow$filter103,11675,M4459_1.02,0.025375400000000003,M1605_1.02,0.0196157,534.0,426.0,150.0,211.0,8.680663821711905e-09,2.7062245783064635e-08,EGR1,SOX1,SOX1$\longleftrightarrow$EGR1,C2H2 ZF,Sox,Sox$\longleftrightarrow$C2H2 ZF
335,filter71$\longleftrightarrow$filter106,11678,M4459_1.02,0.025375400000000003,M0891_1.02,0.00294557,474.0,96.0,164.0,272.0,6.399753017471195e-06,1.0424981501847908e-05,EGR1,TLX2,TLX2$\longleftrightarrow$EGR1,C2H2 ZF,Homeodomain,Homeodomain$\longleftrightarrow$C2H2 ZF
336,filter71$\longleftrightarrow$filter107,11679,M4459_1.02,0.025375400000000003,M0105_1.02,0.014877700000000002,312.0,36.0,119.0,258.0,2.0165573887767485e-05,3.01064829665872e-05,EGR1,ARID3B,EGR1$\longleftrightarrow$ARID3B,C2H2 ZF,ARID/BRIGHT,C2H2 ZF$\longleftrightarrow$ARID/BRIGHT
337,filter71$\longleftrightarrow$filter108,11680,M4459_1.02,0.025375400000000003,M0891_1.02,0.00617742,360.0,18.0,125.0,205.0,5.047469194964402e-05,7.083815893991046e-05,EGR1,TLX2,TLX2$\longleftrightarrow$EGR1,C2H2 ZF,Homeodomain,Homeodomain$\longleftrightarrow$C2H2 ZF
338,filter71$\longleftrightarrow$filter109,11681,M4459_1.02,0.025375400000000003,M1605_1.02,0.00402327,384.0,132.0,248.0,252.0,1.542595549916727e-06,2.833284267388887e-06,EGR1,SOX1,SOX1$\longleftrightarrow$EGR1,C2H2 ZF,Sox,Sox$\longleftrightarrow$C2H2 ZF
339,filter71$\longleftrightarrow$filter117,11689,M4459_1.02,0.025375400000000003,M1605_1.02,0.0443084,132.0,240.0,162.0,169.0,1.1926755646005015e-07,2.835165289113813e-07,EGR1,SOX1,SOX1$\longleftrightarrow$EGR1,C2H2 ZF,Sox,Sox$\longleftrightarrow$C2H2 ZF
340,filter71$\longleftrightarrow$filter118,11690,M4459_1.02,0.025375400000000003,M0437_1.02,0.03969980000000001,474.0,144.0,162.0,260.0,1.0926140069184663e-08,3.344029215405268e-08,EGR1,ZNF32,EGR1$\longleftrightarrow$ZNF32,C2H2 ZF,C2H2 ZF,C2H2 ZF$\longleftrightarrow$C2H2 ZF
341,filter71$\longleftrightarrow$filter119,11691,M4459_1.02,0.025375400000000003,M0891_1.02,0.00379398,348.0,222.0,95.0,224.0,3.325593904198092e-05,4.8159078239592936e-05,EGR1,TLX2,TLX2$\longleftrightarrow$EGR1,C2H2 ZF,Homeodomain,Homeodomain$\longleftrightarrow$C2H2 ZF
342,filter71$\longleftrightarrow$filter121,11693,M4459_1.02,0.025375400000000003,M0931_1.02,0.0228334,300.0,180.0,135.0,239.0,5.173822414771174e-06,8.581697105897156e-06,EGR1,LHX5,LHX5$\longleftrightarrow$EGR1,C2H2 ZF,Homeodomain,Homeodomain$\longleftrightarrow$C2H2 ZF
343,filter71$\longleftrightarrow$filter123,11695,M4459_1.02,0.025375400000000003,M0891_1.02,0.000661283,504.0,144.0,98.0,139.0,3.117333463239647e-06,5.331796030892959e-06,EGR1,TLX2,TLX2$\longleftrightarrow$EGR1,C2H2 ZF,Homeodomain,Homeodomain$\longleftrightarrow$C2H2 ZF
344,filter71$\longleftrightarrow$filter124,11696,M4459_1.02,0.025375400000000003,M0632_1.02,0.013403899999999998,168.0,258.0,111.0,223.0,3.5715206288203405e-07,7.609203588711609e-07,EGR1,DMRTA2,DMRTA2$\longleftrightarrow$EGR1,C2H2 ZF,DM,DM$\longleftrightarrow$C2H2 ZF
345,filter71$\longleftrightarrow$filter126,11698,M4459_1.02,0.025375400000000003,M0891_1.02,0.00969903,24.0,222.0,124.0,263.0,2.028284576180654e-05,3.025318559504696e-05,EGR1,TLX2,TLX2$\longleftrightarrow$EGR1,C2H2 ZF,Homeodomain,Homeodomain$\longleftrightarrow$C2H2 ZF
346,filter71$\longleftrightarrow$filter130,11702,M4459_1.02,0.025375400000000003,M0891_1.02,0.040161,96.0,246.0,393.0,268.0,6.332472894977291e-16,7.22446638878592e-15,EGR1,TLX2,TLX2$\longleftrightarrow$EGR1,C2H2 ZF,Homeodomain,Homeodomain$\longleftrightarrow$C2H2 ZF
347,filter71$\longleftrightarrow$filter131,11703,M4459_1.02,0.025375400000000003,M0424_1.02,0.0111822,534.0,396.0,336.0,270.0,2.9340371072592324e-10,1.2683227493105895e-09,EGR1,SNAI3,EGR1$\longleftrightarrow$SNAI3,C2H2 ZF,C2H2 ZF,C2H2 ZF$\longleftrightarrow$C2H2 ZF
348,filter71$\longleftrightarrow$filter133,11705,M4459_1.02,0.025375400000000003,M0609_1.02,0.00486299,138.0,174.0,438.0,239.0,2.160775797009658e-24,1.2976885588456118e-22,EGR1,DNMT1,DNMT1$\longleftrightarrow$EGR1,C2H2 ZF,CxxC,CxxC$\longleftrightarrow$C2H2 ZF
349,filter71$\longleftrightarrow$filter135,11707,M4459_1.02,0.025375400000000003,M1110_1.02,0.027917599999999997,204.0,180.0,369.0,216.0,4.127114901152568e-08,1.108574407626044e-07,EGR1,HHEX,HHEX$\longleftrightarrow$EGR1,C2H2 ZF,Homeodomain,Homeodomain$\longleftrightarrow$C2H2 ZF
350,filter71$\longleftrightarrow$filter137,11709,M4459_1.02,0.025375400000000003,M0891_1.02,0.0210576,306.0,162.0,120.0,203.0,1.2616606037126144e-05,1.9567942009846037e-05,EGR1,TLX2,TLX2$\longleftrightarrow$EGR1,C2H2 ZF,Homeodomain,Homeodomain$\longleftrightarrow$C2H2 ZF
351,filter71$\longleftrightarrow$filter138,11710,M4459_1.02,0.025375400000000003,M0607_1.02,0.047259300000000004,60.0,12.0,367.0,235.0,2.265297180557521e-12,1.4596034262580138e-11,EGR1,KDM2B,EGR1$\longleftrightarrow$KDM2B,C2H2 ZF,CxxC,CxxC$\longleftrightarrow$C2H2 ZF
352,filter71$\longleftrightarrow$filter139,11711,M4459_1.02,0.025375400000000003,M1605_1.02,0.00567516,192.0,150.0,184.0,219.0,3.478930625720546e-06,5.908984088403679e-06,EGR1,SOX1,SOX1$\longleftrightarrow$EGR1,C2H2 ZF,Sox,Sox$\longleftrightarrow$C2H2 ZF
353,filter71$\longleftrightarrow$filter140,11712,M4459_1.02,0.025375400000000003,M1605_1.02,8.50604e-05,192.0,366.0,156.0,269.0,9.422128372448085e-08,2.302661058787373e-07,EGR1,SOX1,SOX1$\longleftrightarrow$EGR1,C2H2 ZF,Sox,Sox$\longleftrightarrow$C2H2 ZF
354,filter71$\longleftrightarrow$filter142,11714,M4459_1.02,0.025375400000000003,M0891_1.02,0.022808900000000003,294.0,294.0,87.0,227.0,5.920146596524618e-06,9.698315294255198e-06,EGR1,TLX2,TLX2$\longleftrightarrow$EGR1,C2H2 ZF,Homeodomain,Homeodomain$\longleftrightarrow$C2H2 ZF
